week,sku,weekly_sales,EV,color,price,vendor,functionality
8/28/17,2,79,FALSE,,10.09,2,Wingbox
9/4/17,2,55,FALSE,,10.09,2,Wingbox
9/11/17,2,132,FALSE,,9.53,2,Wingbox
9/18/17,2,129,FALSE,,12.17,2,Wingbox
9/25/17,2,151,FALSE,,9.95,2,Wingbox
10/2/17,2,84,FALSE,,12.09,2,Wingbox
10/9/17,2,109,FALSE,,12.09,2,Wingbox
10/16/17,2,142,FALSE,,10.09,2,Wingbox
10/23/17,2,128,FALSE,,10.92,2,Wingbox
10/30/17,2,152,FALSE,,12.02,2,Wingbox
11/6/17,2,155,FALSE,,11.09,2,Wingbox
11/13/17,2,59,FALSE,,11.09,2,Wingbox
11/20/17,2,92,FALSE,,10.09,2,Wingbox
11/27/17,2,133,FALSE,,10.05,2,Wingbox
12/4/17,2,106,FALSE,,9.99,2,Wingbox
12/11/17,2,120,FALSE,,10.09,2,Wingbox
12/18/17,2,116,FALSE,,11.09,2,Wingbox
12/25/17,2,111,FALSE,,11.06,2,Wingbox
1/1/18,2,97,FALSE,,11.09,2,Wingbox
1/8/18,2,128,FALSE,,10.96,2,Wingbox
1/15/18,2,89,FALSE,,10.09,2,Wingbox
1/22/18,2,119,FALSE,,12.09,2,Wingbox
1/29/18,2,110,FALSE,,10.09,2,Wingbox
2/5/18,2,102,FALSE,,11.09,2,Wingbox
2/12/18,2,107,FALSE,,10.09,2,Wingbox
2/19/18,2,76,FALSE,,12.09,2,Wingbox
2/26/18,2,59,FALSE,,11.87,2,Wingbox
3/5/18,2,83,FALSE,,11.57,2,Wingbox
3/12/18,2,72,FALSE,,11.96,2,Wingbox
3/19/18,2,85,TRUE,,11.48,2,Wingbox
3/26/18,2,114,FALSE,,10.83,2,Wingbox
4/2/18,2,73,FALSE,,12.09,2,Wingbox
4/9/18,2,80,FALSE,,10.09,2,Wingbox
4/16/18,2,84,FALSE,,11.05,2,Wingbox
4/23/18,2,99,FALSE,,10.08,2,Wingbox
4/30/18,2,113,FALSE,,10.09,2,Wingbox
5/7/18,2,105,FALSE,,12,2,Wingbox
5/14/18,2,94,FALSE,,12,2,Wingbox
5/21/18,2,80,FALSE,,9.86,2,Wingbox
5/28/18,2,70,FALSE,,9.24,2,Wingbox
6/4/18,2,160,FALSE,,7.51,2,Wingbox
6/11/18,2,144,FALSE,,8.31,2,Wingbox
6/18/18,2,106,FALSE,,10.12,2,Wingbox
6/25/18,2,118,FALSE,,9.98,2,Wingbox
7/2/18,2,121,FALSE,,7.03,2,Wingbox
7/9/18,2,185,FALSE,,6.49,2,Wingbox
7/16/18,2,160,FALSE,,4.51,2,Wingbox
7/23/18,2,119,FALSE,,7.72,2,Wingbox
7/30/18,2,89,FALSE,,12.03,2,Wingbox
8/6/18,2,95,FALSE,,10.15,2,Wingbox
8/13/18,2,84,FALSE,,12.16,2,Wingbox
8/20/18,2,135,FALSE,,11.28,2,Wingbox
8/27/18,2,74,FALSE,,10.25,2,Wingbox
9/3/18,2,53,FALSE,,10.26,2,Wingbox
9/10/18,2,69,TRUE,,10.23,2,Wingbox
9/17/18,2,82,FALSE,,10.55,2,Wingbox
9/24/18,2,117,FALSE,,10.08,2,Wingbox
10/31/16,2,4,FALSE,green,12.09,4,Fuso
11/7/16,2,4,FALSE,green,12.09,4,Fuso
11/14/16,2,11,FALSE,green,11.09,4,Fuso
11/21/16,2,39,FALSE,green,11.09,4,Fuso
11/28/16,2,97,FALSE,green,11.09,4,Fuso
12/5/16,2,191,FALSE,green,11.14,4,Fuso
12/12/16,2,106,FALSE,green,10.09,4,Fuso
12/19/16,2,221,FALSE,green,10.04,4,Fuso
12/26/16,2,95,FALSE,green,10.2,4,Fuso
1/2/17,2,97,TRUE,green,12.09,4,Fuso
1/9/17,2,134,TRUE,green,12.09,4,Fuso
1/16/17,2,62,FALSE,green,14,4,Fuso
1/23/17,2,63,FALSE,green,14.49,4,Fuso
1/30/17,2,69,FALSE,green,15.26,4,Fuso
2/6/17,2,86,FALSE,green,15.49,4,Fuso
2/13/17,2,132,FALSE,green,15.49,4,Fuso
2/20/17,2,269,FALSE,green,14.66,4,Fuso
2/27/17,2,256,TRUE,green,10.04,4,Fuso
3/6/17,2,161,TRUE,green,10.99,4,Fuso
3/13/17,2,403,TRUE,green,10.01,4,Fuso
3/20/17,2,327,TRUE,green,9.07,4,Fuso
3/27/17,2,192,FALSE,green,14.34,4,Fuso
4/3/17,2,114,FALSE,green,15.49,4,Fuso
4/10/17,2,216,FALSE,green,14.49,4,Fuso
4/17/17,2,234,FALSE,green,16.36,4,Fuso
4/24/17,2,226,FALSE,green,16.38,4,Fuso
5/1/17,2,297,TRUE,green,12.38,4,Fuso
5/8/17,2,319,TRUE,green,14.41,4,Fuso
5/15/17,2,213,TRUE,green,14.23,4,Fuso
5/22/17,2,228,TRUE,green,14.48,4,Fuso
5/29/17,2,96,FALSE,green,19.84,4,Fuso
6/5/17,2,106,FALSE,green,19.89,4,Fuso
6/12/17,2,95,FALSE,green,20.15,4,Fuso
6/19/17,2,105,FALSE,green,21.12,4,Fuso
6/26/17,2,230,TRUE,green,18.06,4,Fuso
7/3/17,2,249,TRUE,green,17.73,4,Fuso
7/10/17,2,331,TRUE,green,18.63,4,Fuso
7/17/17,2,224,TRUE,green,17.7,4,Fuso
7/24/17,2,220,TRUE,green,17.67,4,Fuso
7/31/17,2,124,FALSE,green,19.93,4,Fuso
8/7/17,2,138,FALSE,green,21.72,4,Fuso
8/14/17,2,147,FALSE,green,20.56,4,Fuso
8/21/17,2,135,FALSE,green,21.21,4,Fuso
8/28/17,2,153,FALSE,green,19.88,4,Fuso
9/4/17,2,208,TRUE,green,17.95,4,Fuso
9/11/17,2,166,FALSE,green,21.96,4,Fuso
9/18/17,2,102,FALSE,green,21.15,4,Fuso
9/25/17,2,66,FALSE,green,20.36,4,Fuso
10/2/17,2,249,TRUE,green,12.76,4,Fuso
10/9/17,2,7,TRUE,green,13.29,4,Fuso
10/16/17,2,229,TRUE,green,13.55,4,Fuso
10/23/17,2,72,TRUE,green,13.38,4,Fuso
10/30/17,2,47,FALSE,green,21.95,4,Fuso
11/6/17,2,41,FALSE,green,21.51,4,Fuso
11/13/17,2,63,FALSE,green,20.99,4,Fuso
11/20/17,2,74,FALSE,green,20.99,4,Fuso
11/27/17,2,67,FALSE,green,19.99,4,Fuso
12/4/17,2,44,FALSE,green,18.49,4,Fuso
12/11/17,2,20,FALSE,green,20.99,4,Fuso
12/18/17,2,4,FALSE,green,19.99,4,Fuso
12/25/17,2,6,FALSE,green,19.99,4,Fuso
1/1/18,2,12,FALSE,green,19.99,4,Fuso
1/8/18,2,25,FALSE,green,18.35,4,Fuso
1/15/18,2,8,TRUE,green,15.49,4,Fuso
1/22/18,2,18,TRUE,green,14.66,4,Fuso
1/29/18,2,10,TRUE,green,14.49,4,Fuso
2/5/18,2,25,TRUE,green,16.49,4,Fuso
2/12/18,2,20,TRUE,green,14.81,4,Fuso
2/19/18,2,11,FALSE,green,20.99,4,Fuso
2/26/18,2,3,FALSE,green,21.99,4,Fuso
3/5/18,2,35,FALSE,green,20.99,4,Fuso
3/12/18,2,43,TRUE,green,20.99,4,Fuso
3/19/18,2,47,TRUE,green,19.99,4,Fuso
3/26/18,2,51,TRUE,green,15.43,4,Fuso
4/2/18,2,40,FALSE,green,13.99,4,Fuso
4/9/18,2,53,TRUE,green,15.33,4,Fuso
4/16/18,2,33,FALSE,green,19.99,4,Fuso
4/23/18,2,40,FALSE,green,19.99,4,Fuso
4/30/18,2,40,FALSE,green,19.99,4,Fuso
5/7/18,2,54,TRUE,green,21.99,4,Fuso
5/14/18,2,61,TRUE,green,17.4,4,Fuso
5/21/18,2,55,TRUE,green,14.49,4,Fuso
5/28/18,2,41,FALSE,green,16.49,4,Fuso
6/4/18,2,47,FALSE,green,16.5,4,Fuso
6/11/18,2,45,FALSE,green,15.76,4,Fuso
6/18/18,2,52,TRUE,green,15.49,4,Fuso
6/25/18,2,48,TRUE,green,21.99,4,Fuso
7/2/18,2,24,FALSE,green,21.99,4,Fuso
7/9/18,2,32,FALSE,green,21.99,4,Fuso
7/16/18,2,42,TRUE,green,20.99,4,Fuso
7/23/18,2,29,FALSE,green,24.29,4,Fuso
7/30/18,2,29,FALSE,green,23.29,4,Fuso
8/6/18,2,36,FALSE,green,25.29,4,Fuso
8/13/18,2,35,FALSE,green,24.29,4,Fuso
8/20/18,2,45,FALSE,green,23.29,4,Fuso
8/27/18,2,49,TRUE,green,24.29,4,Fuso
9/3/18,2,43,FALSE,green,25.29,4,Fuso
9/10/18,2,59,FALSE,green,20.99,4,Fuso
9/17/18,2,70,TRUE,green,19.99,4,Fuso
9/24/18,2,50,FALSE,green,20.99,4,Fuso
10/31/16,2,33,FALSE,silver,15.39,5,12.Flash drives
11/7/16,2,40,FALSE,silver,14.39,5,12.Flash drives
11/14/16,2,38,FALSE,silver,13.39,5,12.Flash drives
11/21/16,2,42,FALSE,silver,14.39,5,12.Flash drives
11/28/16,2,27,FALSE,silver,12.89,5,12.Flash drives
12/5/16,2,36,FALSE,silver,12.99,5,12.Flash drives
12/12/16,2,43,FALSE,silver,13.07,5,12.Flash drives
12/19/16,2,47,FALSE,silver,12.63,5,12.Flash drives
12/26/16,2,52,FALSE,silver,12.62,5,12.Flash drives
1/2/17,2,54,FALSE,silver,13.19,5,12.Flash drives
1/9/17,2,45,FALSE,silver,13.02,5,12.Flash drives
1/16/17,2,42,FALSE,silver,13.79,5,12.Flash drives
1/23/17,2,38,FALSE,silver,13.9,5,12.Flash drives
1/30/17,2,42,FALSE,silver,12.63,5,12.Flash drives
2/6/17,2,48,FALSE,silver,14.8,5,12.Flash drives
2/13/17,2,35,FALSE,silver,13.3,5,12.Flash drives
2/20/17,2,35,FALSE,silver,14.89,5,12.Flash drives
2/27/17,2,39,FALSE,silver,13.26,5,12.Flash drives
3/6/17,2,54,FALSE,silver,13.65,5,12.Flash drives
3/13/17,2,34,FALSE,silver,14.94,5,12.Flash drives
3/20/17,2,44,FALSE,silver,14.02,5,12.Flash drives
3/27/17,2,50,FALSE,silver,14.13,5,12.Flash drives
4/3/17,2,54,FALSE,silver,13.22,5,12.Flash drives
4/10/17,2,44,FALSE,silver,15.26,5,12.Flash drives
4/17/17,2,36,FALSE,silver,13.16,5,12.Flash drives
4/24/17,2,49,FALSE,silver,12.27,5,12.Flash drives
5/1/17,2,41,FALSE,silver,14.39,5,12.Flash drives
5/8/17,2,25,FALSE,silver,14.39,5,12.Flash drives
5/15/17,2,38,FALSE,silver,12.95,5,12.Flash drives
5/22/17,2,33,FALSE,silver,13.22,5,12.Flash drives
5/29/17,2,32,FALSE,silver,12.88,5,12.Flash drives
6/5/17,2,46,FALSE,silver,15.39,5,12.Flash drives
6/12/17,2,26,FALSE,silver,12.72,5,12.Flash drives
6/19/17,2,27,FALSE,silver,15.18,5,12.Flash drives
6/26/17,2,21,TRUE,silver,19.33,5,12.Flash drives
7/3/17,2,25,FALSE,silver,15.21,5,12.Flash drives
7/10/17,2,12,TRUE,silver,21.05,5,12.Flash drives
7/17/17,2,22,FALSE,silver,16.06,5,12.Flash drives
7/24/17,2,23,TRUE,silver,17.79,5,12.Flash drives
7/31/17,2,10,FALSE,silver,28.9,5,12.Flash drives
8/7/17,2,10,TRUE,silver,20.98,5,12.Flash drives
8/14/17,2,8,FALSE,silver,26.59,5,12.Flash drives
8/21/17,2,21,TRUE,silver,20.99,5,12.Flash drives
8/28/17,2,10,TRUE,silver,20.99,5,12.Flash drives
9/4/17,2,8,FALSE,silver,30.89,5,12.Flash drives
9/11/17,2,7,FALSE,silver,28.16,5,12.Flash drives
9/18/17,2,5,TRUE,silver,19.79,5,12.Flash drives
9/25/17,2,7,TRUE,silver,21.99,5,12.Flash drives
10/2/17,2,7,FALSE,silver,31.89,5,12.Flash drives
10/9/17,2,7,FALSE,silver,30.89,5,12.Flash drives
10/16/17,2,11,TRUE,silver,20.99,5,12.Flash drives
10/23/17,2,8,FALSE,silver,29.89,5,12.Flash drives
10/30/17,2,6,FALSE,silver,28.41,5,12.Flash drives
11/6/17,2,8,FALSE,silver,21.99,5,12.Flash drives
11/13/17,2,9,FALSE,silver,19.99,5,12.Flash drives
11/20/17,2,11,FALSE,silver,29.89,5,12.Flash drives
11/27/17,2,12,FALSE,silver,20.99,5,12.Flash drives
12/4/17,2,6,FALSE,silver,21.92,5,12.Flash drives
12/11/17,2,10,FALSE,silver,21.99,5,12.Flash drives
12/18/17,2,8,FALSE,silver,31.89,5,12.Flash drives
12/25/17,2,11,FALSE,silver,20.99,5,12.Flash drives
1/1/18,2,4,FALSE,silver,29.89,5,12.Flash drives
1/8/18,2,16,FALSE,silver,19.99,5,12.Flash drives
1/15/18,2,12,FALSE,silver,30.9,5,12.Flash drives
1/22/18,2,10,FALSE,silver,19.99,5,12.Flash drives
1/29/18,2,7,FALSE,silver,31.89,5,12.Flash drives
2/5/18,2,17,TRUE,silver,21.99,5,12.Flash drives
2/12/18,2,4,FALSE,silver,27.41,5,12.Flash drives
2/19/18,2,10,FALSE,silver,18.01,5,12.Flash drives
2/26/18,2,8,FALSE,silver,29.89,5,12.Flash drives
3/5/18,2,15,FALSE,silver,21.36,5,12.Flash drives
3/12/18,2,14,FALSE,silver,28.37,5,12.Flash drives
3/19/18,2,17,FALSE,silver,21.21,5,12.Flash drives
3/26/18,2,16,FALSE,silver,26.65,5,12.Flash drives
4/2/18,2,19,FALSE,silver,20.99,5,12.Flash drives
4/9/18,2,10,FALSE,silver,27.59,5,12.Flash drives
4/16/18,2,20,FALSE,silver,21.99,5,12.Flash drives
4/23/18,2,11,FALSE,silver,31.89,5,12.Flash drives
4/30/18,2,28,FALSE,silver,19.99,5,12.Flash drives
5/7/18,2,15,FALSE,silver,31.89,5,12.Flash drives
5/14/18,2,22,FALSE,silver,20.99,5,12.Flash drives
5/21/18,2,19,FALSE,silver,29.89,5,12.Flash drives
5/28/18,2,24,TRUE,silver,25.93,5,12.Flash drives
6/4/18,2,21,FALSE,silver,19.99,5,12.Flash drives
6/11/18,2,19,FALSE,silver,30.89,5,12.Flash drives
6/18/18,2,23,FALSE,silver,28.24,5,12.Flash drives
6/25/18,2,22,FALSE,silver,21.99,5,12.Flash drives
7/2/18,2,9,FALSE,silver,30.89,5,12.Flash drives
7/9/18,2,14,FALSE,silver,33.74,5,12.Flash drives
7/16/18,2,30,FALSE,silver,20.5,5,12.Flash drives
7/23/18,2,15,FALSE,silver,29.89,5,12.Flash drives
7/30/18,2,16,FALSE,silver,30.89,5,12.Flash drives
8/6/18,2,18,FALSE,silver,27.98,5,12.Flash drives
8/13/18,2,17,FALSE,silver,31.89,5,12.Flash drives
8/20/18,2,25,FALSE,silver,28.58,5,12.Flash drives
8/27/18,2,32,FALSE,silver,21.46,5,12.Flash drives
9/3/18,2,27,FALSE,silver,20.99,5,12.Flash drives
9/10/18,2,26,FALSE,silver,27.86,5,12.Flash drives
9/17/18,2,33,FALSE,silver,24.38,5,12.Flash drives
9/24/18,2,678,FALSE,silver,17.77,5,12.Flash drives
10/31/16,2,639,FALSE,green,6.66,8,Fuso
11/7/16,2,772,FALSE,green,7.68,8,Fuso
11/14/16,2,653,FALSE,green,7.45,8,Fuso
11/21/16,2,535,FALSE,green,9.96,8,Fuso
11/28/16,2,602,FALSE,green,8.31,8,Fuso
12/5/16,2,626,FALSE,green,8.05,8,Fuso
12/12/16,2,2467,TRUE,green,5.66,8,Fuso
12/19/16,2,1984,TRUE,green,4.89,8,Fuso
12/26/16,2,815,FALSE,green,7.59,8,Fuso
1/2/17,2,1930,TRUE,green,3.87,8,Fuso
1/9/17,2,635,FALSE,green,9.12,8,Fuso
1/16/17,2,1595,TRUE,green,3.99,8,Fuso
1/23/17,2,645,FALSE,green,8.23,8,Fuso
1/30/17,2,1318,TRUE,green,3.9,8,Fuso
2/6/17,2,400,FALSE,green,8.85,8,Fuso
2/13/17,2,471,FALSE,green,7.89,8,Fuso
2/20/17,2,462,FALSE,green,7.89,8,Fuso
2/27/17,2,405,FALSE,green,9.82,8,Fuso
3/6/17,2,462,FALSE,green,9.85,8,Fuso
3/13/17,2,426,FALSE,green,9.85,8,Fuso
3/20/17,2,329,FALSE,green,7.89,8,Fuso
3/27/17,2,480,FALSE,green,7.77,8,Fuso
4/3/17,2,540,FALSE,green,7.87,8,Fuso
4/10/17,2,658,FALSE,green,9.82,8,Fuso
4/17/17,2,749,FALSE,green,8.82,8,Fuso
4/24/17,2,452,FALSE,green,10.07,8,Fuso
5/1/17,2,1093,TRUE,green,9.89,8,Fuso
5/8/17,2,538,TRUE,green,8.73,8,Fuso
5/15/17,2,1022,TRUE,green,5.4,8,Fuso
5/22/17,2,3968,TRUE,green,4.43,8,Fuso
5/29/17,2,3066,TRUE,green,5.49,8,Fuso
6/5/17,2,3467,TRUE,green,3.95,8,Fuso
6/12/17,2,2794,TRUE,green,4.02,8,Fuso
6/19/17,2,2995,TRUE,green,6.02,8,Fuso
6/26/17,2,2930,TRUE,green,4.02,8,Fuso
7/3/17,2,851,FALSE,green,7.07,8,Fuso
7/10/17,2,2287,TRUE,green,3.95,8,Fuso
7/17/17,2,668,TRUE,green,9.82,8,Fuso
7/24/17,2,245,TRUE,green,8.89,8,Fuso
7/31/17,2,5,FALSE,green,8.89,8,Fuso
8/7/17,2,747,FALSE,green,7.58,8,Fuso
8/14/17,2,715,FALSE,green,7.89,8,Fuso
8/21/17,2,763,FALSE,green,8.87,8,Fuso
8/28/17,2,278,FALSE,green,8.88,8,Fuso
9/4/17,2,153,FALSE,green,9.76,8,Fuso
9/11/17,2,1375,TRUE,green,5.69,8,Fuso
9/18/17,2,296,TRUE,green,7.87,8,Fuso
9/25/17,2,117,FALSE,green,10.63,8,Fuso
10/2/17,2,49,FALSE,green,11.97,8,Fuso
10/9/17,2,187,FALSE,green,10.74,8,Fuso
10/16/17,2,285,FALSE,green,9.54,8,Fuso
10/23/17,2,1723,TRUE,green,4.57,8,Fuso
10/30/17,2,7512,FALSE,green,2.39,8,Fuso
11/6/17,2,94,FALSE,green,10.75,8,Fuso
11/13/17,2,227,FALSE,green,11,8,Fuso
11/20/17,2,90,FALSE,green,11.55,8,Fuso
11/27/17,2,106,FALSE,green,11.45,8,Fuso
12/4/17,2,97,FALSE,green,10.07,8,Fuso
12/11/17,2,72,FALSE,green,9.71,8,Fuso
12/18/17,2,114,FALSE,green,11.59,8,Fuso
12/25/17,2,48,FALSE,green,9.92,8,Fuso
1/1/18,2,119,FALSE,green,9.95,8,Fuso
1/8/18,2,126,FALSE,green,10.8,8,Fuso
1/15/18,2,156,FALSE,green,10.82,8,Fuso
1/22/18,2,153,FALSE,green,11.49,8,Fuso
1/29/18,2,122,FALSE,green,11.93,8,Fuso
2/5/18,2,74,FALSE,green,11.62,8,Fuso
2/12/18,2,103,FALSE,green,10.01,8,Fuso
2/19/18,2,139,FALSE,green,9.63,8,Fuso
2/26/18,2,93,TRUE,green,9.29,8,Fuso
3/5/18,2,208,FALSE,green,9.64,8,Fuso
3/12/18,2,120,FALSE,green,10.5,8,Fuso
3/19/18,2,215,TRUE,green,9.36,8,Fuso
3/26/18,2,149,TRUE,green,10.01,8,Fuso
4/2/18,2,137,FALSE,green,10.11,8,Fuso
4/9/18,2,78,FALSE,green,10.39,8,Fuso
4/16/18,2,50,FALSE,green,11.53,8,Fuso
4/23/18,2,168,FALSE,green,10.17,8,Fuso
4/30/18,2,163,FALSE,green,9.98,8,Fuso
5/7/18,2,5,FALSE,green,11.42,8,Fuso
5/14/18,2,486,FALSE,green,8.89,8,Fuso
5/21/18,2,561,FALSE,green,9.48,8,Fuso
5/28/18,2,134,FALSE,green,10.87,8,Fuso
6/4/18,2,386,FALSE,green,11.1,8,Fuso
6/11/18,2,2820,FALSE,green,6.65,8,Fuso
6/18/18,2,3504,TRUE,green,5.25,8,Fuso
6/25/18,2,2235,TRUE,green,7.7,8,Fuso
7/2/18,2,1394,TRUE,green,6.58,8,Fuso
7/9/18,2,6656,TRUE,green,4.36,8,Fuso
7/16/18,2,2175,FALSE,green,7.17,8,Fuso
7/23/18,2,295,FALSE,green,9.87,8,Fuso
7/30/18,2,1929,FALSE,green,4.77,8,Fuso
8/6/18,2,2869,TRUE,green,7.7,8,Fuso
8/13/18,2,495,FALSE,green,12.23,8,Fuso
8/20/18,2,922,TRUE,green,7.72,8,Fuso
8/27/18,2,2642,FALSE,green,6.47,8,Fuso
9/3/18,2,1133,FALSE,green,6.51,8,Fuso
9/10/18,2,3357,TRUE,green,5.4,8,Fuso
9/17/18,2,2077,TRUE,green,7.64,8,Fuso
9/24/18,2,364,FALSE,green,10.24,8,Fuso
10/31/16,2,33,FALSE,white,42.99,6,Flatbed
11/7/16,2,78,FALSE,white,37.79,6,Flatbed
11/14/16,2,52,FALSE,white,41.01,6,Flatbed
11/21/16,2,78,TRUE,white,32.86,6,Flatbed
11/28/16,2,79,TRUE,white,32.36,6,Flatbed
12/5/16,2,75,FALSE,white,43.4,6,Flatbed
12/12/16,2,64,FALSE,white,41.64,6,Flatbed
12/19/16,2,58,FALSE,white,42.67,6,Flatbed
12/26/16,2,64,FALSE,white,40.22,6,Flatbed
1/2/17,2,62,FALSE,white,41.37,6,Flatbed
1/9/17,2,54,FALSE,white,39.57,6,Flatbed
1/16/17,2,50,FALSE,white,42.63,6,Flatbed
1/23/17,2,48,FALSE,white,41.26,6,Flatbed
1/30/17,2,56,FALSE,white,39.22,6,Flatbed
2/6/17,2,41,FALSE,white,36.25,6,Flatbed
2/13/17,2,79,TRUE,white,31.95,6,Flatbed
2/20/17,2,27,FALSE,white,35.85,6,Flatbed
2/27/17,2,46,FALSE,white,31.87,6,Flatbed
3/6/17,2,37,FALSE,white,32.92,6,Flatbed
3/13/17,2,144,FALSE,white,33.9,6,Flatbed
3/20/17,2,56,FALSE,white,32.91,6,Flatbed
3/27/17,2,45,FALSE,white,34.06,6,Flatbed
4/3/17,2,41,FALSE,white,33.26,6,Flatbed
4/10/17,2,132,FALSE,white,30.45,6,Flatbed
4/17/17,2,37,FALSE,white,33.19,6,Flatbed
4/24/17,2,97,FALSE,white,32.99,6,Flatbed
5/1/17,2,44,FALSE,white,31.93,6,Flatbed
5/8/17,2,64,FALSE,white,32.51,6,Flatbed
5/15/17,2,41,FALSE,white,33.58,6,Flatbed
5/22/17,2,35,FALSE,white,33.52,6,Flatbed
5/29/17,2,61,FALSE,white,32.82,6,Flatbed
6/5/17,2,37,FALSE,white,34.85,6,Flatbed
6/12/17,2,71,FALSE,white,33.98,6,Flatbed
6/19/17,2,63,TRUE,white,34.37,6,Flatbed
6/26/17,2,42,FALSE,white,38.46,6,Flatbed
7/3/17,2,96,TRUE,white,32.16,6,Flatbed
7/10/17,2,42,FALSE,white,31.21,6,Flatbed
7/17/17,2,66,FALSE,white,30.25,6,Flatbed
7/24/17,2,56,FALSE,white,33.12,6,Flatbed
7/31/17,2,75,TRUE,white,33.31,6,Flatbed
8/7/17,2,111,FALSE,white,25.65,6,Flatbed
8/14/17,2,165,FALSE,white,26.97,6,Flatbed
8/21/17,2,87,FALSE,white,27.82,6,Flatbed
8/28/17,2,75,FALSE,white,26.71,6,Flatbed
9/4/17,2,22,FALSE,white,26.82,6,Flatbed
9/11/17,2,64,FALSE,white,27.05,6,Flatbed
9/18/17,2,53,FALSE,white,29.98,6,Flatbed
9/25/17,2,36,FALSE,white,40.05,6,Flatbed
10/2/17,2,26,FALSE,white,42.55,6,Flatbed
10/9/17,2,30,FALSE,white,36.83,6,Flatbed
10/16/17,2,35,FALSE,white,40.08,6,Flatbed
10/23/17,2,54,FALSE,white,41.41,6,Flatbed
10/30/17,2,36,FALSE,white,40.44,6,Flatbed
11/6/17,2,41,FALSE,white,40.69,6,Flatbed
11/13/17,2,30,FALSE,white,37.49,6,Flatbed
11/20/17,2,80,FALSE,white,38.24,6,Flatbed
11/27/17,2,105,FALSE,white,34.58,6,Flatbed
12/4/17,2,24,FALSE,white,42.52,6,Flatbed
12/11/17,2,48,FALSE,white,38.99,6,Flatbed
12/18/17,2,19,FALSE,white,37.59,6,Flatbed
12/25/17,2,72,FALSE,white,43.82,6,Flatbed
1/1/18,2,42,FALSE,white,42.31,6,Flatbed
1/8/18,2,26,FALSE,white,41.74,6,Flatbed
1/15/18,2,42,FALSE,white,42.51,6,Flatbed
1/22/18,2,35,FALSE,white,37.97,6,Flatbed
1/29/18,2,41,FALSE,white,38.74,6,Flatbed
2/5/18,2,45,FALSE,white,32.99,6,Flatbed
2/12/18,2,53,FALSE,white,35.09,6,Flatbed
2/19/18,2,21,FALSE,white,42.71,6,Flatbed
2/26/18,2,26,FALSE,white,41.99,6,Flatbed
3/5/18,2,33,FALSE,white,41.29,6,Flatbed
3/12/18,2,58,FALSE,white,32.28,6,Flatbed
3/19/18,2,40,FALSE,white,43.92,6,Flatbed
3/26/18,2,62,TRUE,white,41.8,6,Flatbed
4/2/18,2,27,FALSE,white,41.07,6,Flatbed
4/9/18,2,82,FALSE,white,31.88,6,Flatbed
4/16/18,2,26,FALSE,white,43.68,6,Flatbed
4/23/18,2,36,FALSE,white,41.92,6,Flatbed
4/30/18,2,40,FALSE,white,42.97,6,Flatbed
5/7/18,2,29,FALSE,white,49.76,6,Flatbed
5/14/18,2,59,FALSE,white,40.79,6,Flatbed
5/21/18,2,33,FALSE,white,41.99,6,Flatbed
5/28/18,2,57,FALSE,white,42.95,6,Flatbed
6/4/18,2,81,FALSE,white,28.86,6,Flatbed
6/11/18,2,44,FALSE,white,29.72,6,Flatbed
6/18/18,2,225,FALSE,white,23.5,6,Flatbed
6/25/18,2,89,FALSE,white,32.01,6,Flatbed
7/2/18,2,54,FALSE,white,27.87,6,Flatbed
7/9/18,2,58,FALSE,white,29.38,6,Flatbed
7/16/18,2,53,FALSE,white,27.26,6,Flatbed
7/23/18,2,43,FALSE,white,35.64,6,Flatbed
7/30/18,2,52,FALSE,white,43.83,6,Flatbed
8/6/18,2,34,FALSE,white,44.68,6,Flatbed
8/13/18,2,32,FALSE,white,41.99,6,Flatbed
8/20/18,2,45,FALSE,white,40.08,6,Flatbed
8/27/18,2,23,FALSE,white,41.99,6,Flatbed
9/3/18,2,24,FALSE,white,41.99,6,Flatbed
9/10/18,2,30,FALSE,white,41.79,6,Flatbed
9/17/18,2,43,FALSE,white,37.15,6,Flatbed
9/24/18,2,46,FALSE,white,43.62,6,Flatbed
10/31/16,2,12,FALSE,grey,14.49,8,Pick Up
11/7/16,2,21,FALSE,grey,15.49,8,Pick Up
11/14/16,2,23,FALSE,grey,16.49,8,Pick Up
11/21/16,2,18,FALSE,grey,14.49,8,Pick Up
11/28/16,2,38,FALSE,grey,14.33,8,Pick Up
12/5/16,2,22,FALSE,grey,13.96,8,Pick Up
12/12/16,2,34,FALSE,grey,15.41,8,Pick Up
12/19/16,2,24,FALSE,grey,14.16,8,Pick Up
12/26/16,2,37,FALSE,grey,14.27,8,Pick Up
1/2/17,2,38,FALSE,grey,16.22,8,Pick Up
1/9/17,2,31,FALSE,grey,15.26,8,Pick Up
1/16/17,2,33,FALSE,grey,16.49,8,Pick Up
1/23/17,2,29,FALSE,grey,15.35,8,Pick Up
1/30/17,2,49,FALSE,grey,15.39,8,Pick Up
2/6/17,2,29,FALSE,grey,14.49,8,Pick Up
2/13/17,2,32,FALSE,grey,14,8,Pick Up
2/20/17,2,29,FALSE,grey,16.73,8,Pick Up
2/27/17,2,39,FALSE,grey,15.28,8,Pick Up
3/6/17,2,31,FALSE,grey,14.49,8,Pick Up
3/13/17,2,30,FALSE,grey,16.38,8,Pick Up
3/20/17,2,40,FALSE,grey,16.37,8,Pick Up
